Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
4-Hydroxy-L-proline	Metabolite	hmdb:HMDB0006055	""												
L-Proline	Metabolite	hmdb:HMDB0000162	""						chebi:17203	inchikey:ONIBWKKTOPOVIA-BYPYZUCNSA-N	pubchem.compound:145742	chemspider:128566	hmdb:HMDB0000162	kegg.compound:C00148	
1-Pyrroline-5-carboxylic acid	Metabolite	hmdb:HMDB0001301	""						chebi:371	inchikey:DWAKNKKXGALPNW-BYPYZUCNSA-N	pubchem.compound:440162	chemspider:389153	hmdb:HMDB0001301	kegg.compound:C03912	
L-Glutamine	Metabolite	hmdb:HMDB0000641	""						chebi:18050	inchikey:ZDXPYRJPNDTMRX-VKHMYHEASA-N	pubchem.compound:5961	chemspider:5746	hmdb:HMDB0000641	kegg.compound:C00064	
1-Pyrroline-2-carboxylic acid	Metabolite	hmdb:HMDB0006875	""						chebi:36761	inchikey:RHTAIKJZSXNELN-UHFFFAOYSA-N	pubchem.compound:440046	chemspider:389057	hmdb:HMDB0006875	kegg.compound:C03564	
S-Lactoylglutathione	Metabolite	hmdb:HMDB0001066	""						chebi:15694	inchikey:VDYDCVUWILIYQF-CSMHCCOUSA-N	pubchem.compound:440018	chemspider:389032	hmdb:HMDB0001066	kegg.compound:C03451	
L-Glutamic acid 5-phosphate	Metabolite	hmdb:HMDB0001228	""						chebi:17798	inchikey:PJRXVIJAERNUIP-VKHMYHEASA-N	pubchem.compound:193475	chemspider:167893	hmdb:HMDB0001228	kegg.compound:C03287	
L-Arginine	Metabolite	hmdb:HMDB0000517	""						chebi:16467	inchikey:ODKSFYDXXFIFQN-BYPYZUCNSA-N	pubchem.compound:6322	chemspider:6082	hmdb:HMDB0000517	kegg.compound:C00062	
Argininosuccinic acid	Metabolite	hmdb:HMDB0000052	""						chebi:15682	inchikey:KDZOASGQNOPSCU-WDSKDSINSA-N	pubchem.compound:16950	chemspider:16059	hmdb:HMDB0000052	kegg.compound:C03406	
L-Aspartic acid	Metabolite	hmdb:HMDB0000191	""						chebi:17053	inchikey:CKLJMWTZIZZHCS-REOHCLBHSA-N	pubchem.compound:5960	chemspider:5745	hmdb:HMDB0000191	kegg.compound:C00049	
D-Proline	Metabolite	hmdb:HMDB0003411	""						chebi:16313	inchikey:ONIBWKKTOPOVIA-SCSAIBSYSA-N	pubchem.compound:8988	chemspider:8640	hmdb:HMDB0003411	kegg.compound:C00763	
Spermidine	Metabolite	hmdb:HMDB0001257	""						chebi:16610	inchikey:ATHGHQPFGPMSJY-UHFFFAOYSA-N	pubchem.compound:1102	chemspider:1071	hmdb:HMDB0001257	kegg.compound:C00315	
Putrescine	Metabolite	hmdb:HMDB0001414	""						chebi:17148	inchikey:KIDHWZJUCRJVML-UHFFFAOYSA-N	pubchem.compound:1045	chemspider:13837702	hmdb:HMDB0001414	kegg.compound:C00134	
Urea	Metabolite	hmdb:HMDB0000294	""						chebi:16199	inchikey:XSQUKJJJFZCRTK-UHFFFAOYSA-N	pubchem.compound:1176	chemspider:1143	hmdb:HMDB0000294	kegg.compound:C00086	
Ornithine	Metabolite	hmdb:HMDB0000214	""						chebi:15729	inchikey:AHLPHDHHMVZTML-BYPYZUCNSA-N	pubchem.compound:6262	chemspider:6026	hmdb:HMDB0000214	kegg.compound:C00077	
Citrulline	Metabolite	hmdb:HMDB0000904	""						chebi:16349	inchikey:RHGKLRLOHDJJDR-BYPYZUCNSA-N	pubchem.compound:9750	chemspider:9367	hmdb:HMDB0000904	kegg.compound:C00327	
Carbamoylphosphate	Metabolite	hmdb:HMDB0001096	""						chebi:17672	inchikey:FFQKYPRQEYGKAF-UHFFFAOYSA-N	pubchem.compound:278	chemspider:272	hmdb:HMDB0001096	kegg.compound:C00169	
Orotic acid	Metabolite	hmdb:HMDB0000226	""						chebi:16742	inchikey:PXQPEWDEAKTCGB-UHFFFAOYSA-N	pubchem.compound:967	chemspider:942	hmdb:HMDB0000226	kegg.compound:C00295	
4,5-Dihydroorotic acid	Metabolite	hmdb:HMDB0000528	""						chebi:30865	inchikey:UFIVEPVSAGBUSI-UHFFFAOYSA-N	pubchem.compound:648	chemspider:628	hmdb:HMDB0000528	kegg.compound:C00337	
Ureidosuccinic acid	Metabolite	hmdb:HMDB0000828	""						chebi:15859	inchikey:HLKXYZVTANABHZ-REOHCLBHSA-N	pubchem.compound:93072	chemspider:84022	hmdb:HMDB0000828	kegg.compound:C00438	
Spermine	Metabolite	hmdb:HMDB0001256	""						chebi:15746	inchikey:PFNFFQXMRSDOHW-UHFFFAOYSA-N	pubchem.compound:1103	chemspider:1072	hmdb:HMDB0001256	kegg.compound:C00750	
Fructose 6-phosphate	Metabolite	hmdb:HMDB0000124	""						chebi:15946	inchikey:GSXOAOHZAIYLCY-HSUXUTPPSA-N	pubchem.compound:69507	chemspider:62713	hmdb:HMDB0000124	kegg.compound:C00085	
Glutathione	Metabolite	hmdb:HMDB0000125	""						chebi:16856	inchikey:RWSXRVCMGQZWBV-WDSKDSINSA-N	pubchem.compound:124886	chemspider:111188	hmdb:HMDB0000125	kegg.compound:C00051	
Oxidized glutathione	Metabolite	hmdb:HMDB0003337	""						chebi:17858	inchikey:YPZRWBKMTBYPTK-BJDJZHNGSA-N	pubchem.compound:65359	chemspider:58835	hmdb:HMDB0003337	kegg.compound:C00127	
Gamma-Glutamylcysteine	Metabolite	hmdb:HMDB0001049	""						chebi:17515	inchikey:RITKHVBHSGLULN-WHFBIAKZSA-N	pubchem.compound:123938	chemspider:110467	hmdb:HMDB0001049	kegg.compound:C00669	
L-Cysteine	Metabolite	hmdb:HMDB0000574	""						chebi:17561	inchikey:XUJNEKJLAYXESH-REOHCLBHSA-N	pubchem.compound:5862	chemspider:5653	hmdb:HMDB0000574	kegg.compound:C00097	
D-2-Hydroxyglutaric acid	Metabolite	hmdb:HMDB0000606	""						chebi:32796	inchikey:HWXBTNAVRSUOJR-GSVOUGTGSA-N	pubchem.compound:439391	chemspider:388508	hmdb:HMDB0000606	kegg.compound:C01087	
Phosphoenolpyruvic acid	Metabolite	hmdb:HMDB0000263	""						chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
Pyruvic acid	Metabolite	hmdb:HMDB0000243	""						chebi:32816	inchikey:LCTONWCANYUPML-UHFFFAOYSA-N	pubchem.compound:1060		hmdb:HMDB0000243	kegg.compound:C00022	
Glutaryl-CoA	Metabolite	hmdb:HMDB0001339	""						chebi:15524	inchikey:SYKWLIJQEHRDNH-CKRMAKSASA-N	pubchem.compound:3081383	chemspider:2338999	hmdb:HMDB0001339	kegg.compound:C00527	
L-Histidine	Metabolite	hmdb:HMDB0000177	""						chebi:15971	inchikey:HNDVDQJCIGZPNO-YFKPBYRVSA-N	pubchem.compound:6274	chemspider:6038	hmdb:HMDB0000177	kegg.compound:C00135	
Uric acid	Metabolite	hmdb:HMDB0000289	""						chebi:17775	inchikey:LEHOTFFKMJEONL-UHFFFAOYSA-N	pubchem.compound:1175	chemspider:1142	hmdb:HMDB0000289	kegg.compound:C00366	
Glycine	Metabolite	hmdb:HMDB0000123	""						chebi:15428	inchikey:DHMQDGOQFOQNFH-UHFFFAOYSA-N	pubchem.compound:750	chemspider:730	hmdb:HMDB0000123	kegg.compound:C00037	
Hydroxypyruvic acid	Metabolite	hmdb:HMDB0001352	""						chebi:30841	inchikey:HHDDCCUIIUWNGJ-UHFFFAOYSA-N	pubchem.compound:964	chemspider:939	hmdb:HMDB0001352	kegg.compound:C00168	
L-Alanine	Metabolite	hmdb:HMDB0000161	""						chebi:16977	inchikey:QNAYBMKLOCPYGJ-REOHCLBHSA-N	pubchem.compound:5950	chemspider:5735	hmdb:HMDB0000161	kegg.compound:C00041	
L-Lactic acid	Metabolite	hmdb:HMDB0000190	""						chebi:422	inchikey:JVTAAEKCZFNVCJ-REOHCLBHSA-N	pubchem.compound:107689	chemspider:96860	hmdb:HMDB0000190	kegg.compound:C00186	
2-Phospho-D-glyceric acid	Metabolite	hmdb:HMDB0003391	""						chebi:17835	inchikey:GXIURPTVHJPJLF-UWTATZPHSA-N	pubchem.compound:439278	chemspider:388411	hmdb:HMDB0003391	kegg.compound:C00631	
3-Phosphoglyceric acid	Metabolite	hmdb:HMDB0000807	""						chebi:17050	inchikey:OSJPPGNTCRNQQC-UHFFFAOYSA-N	pubchem.compound:724	chemspider:704	hmdb:HMDB0000807	kegg.compound:C00597	
Glyceric acid 1,3-biphosphate	Metabolite	hmdb:HMDB0001270	""						chebi:16001	inchikey:LJQLQCAXBUHEAZ-UWTATZPHSA-N	pubchem.compound:439191		hmdb:HMDB0001270	kegg.compound:C00236	
Glyceric acid	Metabolite	hmdb:HMDB0000139	""						chebi:32398	inchikey:RBNPOMFGQQGHHO-UWTATZPHSA-N	pubchem.compound:439194	chemspider:388334	hmdb:HMDB0000139	kegg.compound:C00258	
L-Asparagine	Metabolite	hmdb:HMDB0000168	""						chebi:17196	inchikey:DCXYFEDJOCDNAF-REOHCLBHSA-N	pubchem.compound:6267	chemspider:6031	hmdb:HMDB0000168	kegg.compound:C00152	
Fructose 1,6-bisphosphate	Metabolite	hmdb:HMDB0001058	""						chebi:28013	inchikey:RNBGYGVWRKECFJ-ARQDHWQXSA-N	pubchem.compound:10267	chemspider:9848	hmdb:HMDB0001058	kegg.compound:C05378	
D-Glyceraldehyde 3-phosphate	Metabolite	hmdb:HMDB0001112	""						chebi:29052	inchikey:LXJXRIRHZLFYRP-VKHMYHEASA-N	pubchem.compound:439168	chemspider:388314	hmdb:HMDB0001112	kegg.compound:C00118	
Aminoacetone	Metabolite	hmdb:HMDB0002134	""						chebi:17906	inchikey:BCDGQXUMWHRQCB-UHFFFAOYSA-N	pubchem.compound:215	chemspider:210	hmdb:HMDB0002134	kegg.compound:C01888	
Pyruvaldehyde	Metabolite	hmdb:HMDB0001167	""						chebi:17158	inchikey:AIJULSRZWUXGPQ-UHFFFAOYSA-N	pubchem.compound:880	chemspider:857	hmdb:HMDB0001167	kegg.compound:C00546	
Glucose 6-phosphate	Metabolite	hmdb:HMDB0001401	""						chebi:4170	inchikey:NBSCHQHZLSJFNQ-GASJEMHNSA-N	pubchem.compound:5958	chemspider:5743	hmdb:HMDB0001401	kegg.compound:C00092	
Glucose 1-phosphate	Metabolite	hmdb:HMDB0001586	""						chebi:29042	inchikey:HXXFSFRBOHSIMQ-VFUOTHLCSA-N	pubchem.compound:65533	chemspider:58977	hmdb:HMDB0001586	kegg.compound:C00103	
Uridine diphosphate glucose	Metabolite	hmdb:HMDB0000286	""						chebi:46229	inchikey:HSCJRCZFDFQWRP-JZMIEXBBSA-N	pubchem.compound:8629		hmdb:HMDB0000286	kegg.compound:C00029	
Alpha-D-Glucose 1,6-bisphosphate	Metabolite	hmdb:HMDB0003514	""						chebi:18148	inchikey:RWHOZGRAXYWRNX-VFUOTHLCSA-N	pubchem.compound:82400	chemspider:74362	hmdb:HMDB0003514	kegg.compound:C01231	
GDP-glucose	Metabolite	hmdb:HMDB0003351	""						chebi:62254	inchikey:MVMSCBBUIHUTGJ-LRJDVEEWSA-N	pubchem.compound:644106	chemspider:559146	hmdb:HMDB0003351	kegg.compound:C00394	
Uridine diphosphate glucuronic acid	Metabolite	hmdb:HMDB0000935	""						chebi:17200	inchikey:HDYANYHVCAPMJV-LXQIFKJMSA-N	pubchem.compound:17473	chemspider:16522	hmdb:HMDB0000935	kegg.compound:C00167	
D-Glucuronic acid 1-phosphate	Metabolite	hmdb:HMDB0003976	""						chebi:16787	inchikey:AIQDYKMWENWVQJ-QIUUJYRFSA-N	pubchem.compound:439432	chemspider:388541	hmdb:HMDB0003976	kegg.compound:C05385	
D-Glucuronic acid	Metabolite	hmdb:HMDB0000127	""						chebi:42717	inchikey:AEMOLEFTQBMNLQ-WAXACMCWSA-N	pubchem.compound:444791	chemspider:392615	hmdb:HMDB0000127	kegg.compound:C00191	
Gulonic acid	Metabolite	hmdb:HMDB0003290	""						chebi:87753	inchikey:RGHNJXZEOKUKBD-KKQCNMDGSA-N	pubchem.compound:152304	chemspider:134243	hmdb:HMDB0003290	kegg.compound:C00800	
L-Gulonolactone	Metabolite	hmdb:HMDB0003466	""						chebi:17587	inchikey:SXZYCXMUPBBULW-SKNVOMKLSA-N	pubchem.compound:439373	chemspider:388493	hmdb:HMDB0003466	kegg.compound:C01040	
5'-Phosphoribosyl-N-formylglycinamide	Metabolite	hmdb:HMDB0001308	""							inchikey:VDXLUNDMVKSKHO-XVFCMESISA-N	pubchem.compound:130805	chemspider:115687	hmdb:HMDB0001308	kegg.compound:C04376	
D-Ribose 5-phosphate	Metabolite	hmdb:HMDB0001548	""						chebi:18189	inchikey:KTVPXOYAKDPRHY-AIHAYLRMSA-N	pubchem.compound:440101	chemspider:389102	hmdb:HMDB0001548	kegg.compound:C03736	
D-Sedoheptulose 7-phosphate	Metabolite	hmdb:HMDB0001068	""						chebi:133983	inchikey:CBIDVWSRUUODHL-OVHBTUCOSA-N	pubchem.compound:92042786	chemspider:58827526	hmdb:HMDB0001068	kegg.compound:C05382	
Xylulose 5-phosphate	Metabolite	hmdb:HMDB0000868	""						chebi:16332	inchikey:FNZLKVNUWIIPSJ-RFZPGFLSSA-N	pubchem.compound:439190	chemspider:388330	hmdb:HMDB0000868	kegg.compound:C00231	
D-Ribulose 5-phosphate	Metabolite	hmdb:HMDB0000618	""						chebi:17363	inchikey:FNZLKVNUWIIPSJ-UHNVWZDZSA-N	pubchem.compound:439184	chemspider:388327	hmdb:HMDB0000618	kegg.compound:C00199	
6-Phosphogluconic acid	Metabolite	hmdb:HMDB0001316	""						chebi:48928	inchikey:BIRSGZKFKXLSJQ-SQOUGZDYSA-N	pubchem.compound:91493	chemspider:82615	hmdb:HMDB0001316	kegg.compound:C00345	
D-Ribulose	Metabolite	hmdb:HMDB0000621	""						chebi:17173	inchikey:LQXVFWRQNMEDEE-UOWFLXDJSA-N	pubchem.compound:12358756	chemspider:10254592	hmdb:HMDB0000621	kegg.compound:C00309	
D-Ribose	Metabolite	hmdb:HMDB0000283	""						chebi:47013	inchikey:HMFHBZSHGGEWLO-SOOFDHNKSA-N	pubchem.compound:5779	chemspider:5575	hmdb:HMDB0000283	kegg.compound:C00121	
Phosphoribosyl pyrophosphate	Metabolite	hmdb:HMDB0000280	""						chebi:17111	inchikey:PQGCEDQWHSBAJP-TXICZTDVSA-N	pubchem.compound:7339	chemspider:7062	hmdb:HMDB0000280	kegg.compound:C00119	
5-Phosphoribosylamine	Metabolite	hmdb:HMDB0001128	""						chebi:37737	inchikey:SKCBPEVYGOQGJN-TXICZTDVSA-N	pubchem.compound:439905	chemspider:388939	hmdb:HMDB0001128	kegg.compound:C03090	
Glycineamideribotide	Metabolite	hmdb:HMDB0002022	""						chebi:18349	inchikey:OBQMLSFOUZUIOB-SHUUEZRQSA-N	pubchem.compound:160913	chemspider:141370	hmdb:HMDB0002022	kegg.compound:C03838	
5'-phosphoribosyl-a-N-formylglycineamidine	Metabolite	hmdb:HMDB0002305	""						chebi:18413	inchikey:PMCOGCVKOAOZQM-XVFCMESISA-N	pubchem.compound:440417	chemspider:7830994	hmdb:HMDB0002305	kegg.compound:C04640	
AICAR	Metabolite	hmdb:HMDB0001517	""						chebi:18406	inchikey:NOTGFIUVDGNKRI-UUOKFMHZSA-N	pubchem.compound:65110	chemspider:58620	hmdb:HMDB0001517	kegg.compound:C04677	
SAICAR	Metabolite	hmdb:HMDB0000797	""						chebi:18319	inchikey:NAQGHJTUZRHGAC-ZZZDFHIKSA-N	pubchem.compound:160666	chemspider:141175	hmdb:HMDB0000797	kegg.compound:C04823	
5-Aminoimidazole ribonucleotide	Metabolite	hmdb:HMDB0001235	""						chebi:138560	inchikey:PDACUKOKVHBVHJ-XVFCMESISA-N	pubchem.compound:161500	chemspider:141854	hmdb:HMDB0001235	kegg.compound:C03373	
Phosphoribosyl formamidocarboxamide	Metabolite	hmdb:HMDB0001439	""						chebi:18381	inchikey:ABCOOORLYAOBOZ-KQYNXXCUSA-N	pubchem.compound:166760	chemspider:145893	hmdb:HMDB0001439	kegg.compound:C04734	
Inosinic acid	Metabolite	hmdb:HMDB0000175	""						chebi:17202	inchikey:GRSZFWQUAKGDAV-KQYNXXCUSA-N	pubchem.compound:8582	chemspider:8264	hmdb:HMDB0000175	kegg.compound:C00130	
Inosine	Metabolite	hmdb:HMDB0000195	""						chebi:17596	inchikey:UGQMRVRMYYASKQ-KQYNXXCUSA-N	pubchem.compound:6021	chemspider:5799	hmdb:HMDB0000195	kegg.compound:C00294	
Xanthosine	Metabolite	hmdb:HMDB0000299	""						chebi:18107	inchikey:UBORTCNDUKBEOP-UUOKFMHZSA-N	pubchem.compound:64959	chemspider:58484	hmdb:HMDB0000299	kegg.compound:C01762	
Hypoxanthine	Metabolite	hmdb:HMDB0000157	""						chebi:17368	inchikey:FDGQSTZJBFJUBT-UHFFFAOYSA-N	pubchem.compound:790	chemspider:768	hmdb:HMDB0000157	kegg.compound:C00262	
Xanthine	Metabolite	hmdb:HMDB0000292	""						chebi:17712	inchikey:LRFVTYWOQMYALW-UHFFFAOYSA-N	pubchem.compound:1188	chemspider:1151	hmdb:HMDB0000292	kegg.compound:C00385	
Adenylsuccinic acid	Metabolite	hmdb:HMDB0000536	""							inchikey:OFBHPPMPBOJXRT-VWJPMABRSA-N	pubchem.compound:447145	chemspider:394323	hmdb:HMDB0000536	kegg.compound:C03794	
Adenosine monophosphate	Metabolite	hmdb:HMDB0000045	""						chebi:16027	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-N	pubchem.compound:6083	chemspider:5858	hmdb:HMDB0000045	kegg.compound:C00020	
Adenosine	Metabolite	hmdb:HMDB0000050	""						chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N	pubchem.compound:60961	chemspider:54923	hmdb:HMDB0000050	kegg.compound:C00212	
Adenine	Metabolite	hmdb:HMDB0000034	""						chebi:16708	inchikey:GFFGJBXGBJISGV-UHFFFAOYSA-N	pubchem.compound:190	chemspider:185	hmdb:HMDB0000034	kegg.compound:C00147	
Guanosine	Metabolite	hmdb:HMDB0000133	""						chebi:16750	inchikey:NYHBQMYGNKIUIF-UUOKFMHZSA-N	pubchem.compound:6802	chemspider:6544	hmdb:HMDB0000133	kegg.compound:C00387	
Guanine	Metabolite	hmdb:HMDB0000132	""						chebi:16235	inchikey:UYTPUPDQBNUYGX-UHFFFAOYSA-N	pubchem.compound:764	chemspider:744	hmdb:HMDB0000132	kegg.compound:C00242	
Guanosine monophosphate	Metabolite	hmdb:HMDB0001397	""						chebi:17345	inchikey:RQFCJASXJCIDSX-UUOKFMHZSA-N	pubchem.compound:6804	chemspider:6545	hmdb:HMDB0001397	kegg.compound:C00144	
Xanthylic acid	Metabolite	hmdb:HMDB0001554	""						chebi:15652	inchikey:DCTLYFZHFGENCW-UUOKFMHZSA-N	pubchem.compound:73323	chemspider:66054	hmdb:HMDB0001554	kegg.compound:C00655	
Guanosine diphosphate	Metabolite	hmdb:HMDB0001201	""						chebi:17552	inchikey:QGWNDRXFNXRZMB-UUOKFMHZSA-N	pubchem.compound:8977	chemspider:8630	hmdb:HMDB0001201	kegg.compound:C00035	
Allantoin	Metabolite	hmdb:HMDB0000462	""						chebi:15676	inchikey:POJWUDADGALRAB-UHFFFAOYSA-N	pubchem.compound:204	chemspider:199	hmdb:HMDB0000462	kegg.compound:C01551	
Allantoic acid	Metabolite	hmdb:HMDB0001209	""						chebi:30837	inchikey:NUCLJNSWZCHRKL-UHFFFAOYSA-N	pubchem.compound:203	chemspider:198	hmdb:HMDB0001209	kegg.compound:C00499	
Guanosine triphosphate	Metabolite	hmdb:HMDB0001273	""						chebi:15996	inchikey:XKMLYUALXHKNFT-UUOKFMHZSA-N	pubchem.compound:6830	chemspider:6569	hmdb:HMDB0001273	kegg.compound:C00044	
2'-Deoxyguanosine 5'-monophosphate	Metabolite	hmdb:HMDB0001044	""						chebi:16192	inchikey:LTFMZDNNPPEQNG-KVQBGUIXSA-N	pubchem.compound:65059	chemspider:58570	hmdb:HMDB0001044	kegg.compound:C00362	
(S)-Ureidoglycolic acid	Metabolite	hmdb:HMDB0001005	""						chebi:15412	inchikey:NWZYYCVIOKVTII-SFOWXEAESA-N	pubchem.compound:439269	chemspider:388403	hmdb:HMDB0001005	kegg.compound:C00603	
dGDP	Metabolite	hmdb:HMDB0000960	""						chebi:28862	inchikey:CIKGWCTVFSRMJU-KVQBGUIXSA-N	pubchem.compound:439220	chemspider:388359	hmdb:HMDB0000960	kegg.compound:C00361	
dGTP	Metabolite	hmdb:HMDB0001440	""						chebi:16497	inchikey:HAAZLUGHYHWQIW-KVQBGUIXSA-N	pubchem.compound:65103	chemspider:58613	hmdb:HMDB0001440	kegg.compound:C00286	
Deoxyguanosine	Metabolite	hmdb:HMDB0000085	""						chebi:17172	inchikey:YKBGVTZYEHREMT-KVQBGUIXSA-N	pubchem.compound:187790	chemspider:163230	hmdb:HMDB0000085	kegg.compound:C00330	
Adenosine 3',5'-diphosphate	Metabolite	hmdb:HMDB0000061	""						chebi:17985	inchikey:WHTCPDAXWFLDIH-KQYNXXCUSA-N	pubchem.compound:159296	chemspider:140102	hmdb:HMDB0000061	kegg.compound:C00054	
Adenosine triphosphate	Metabolite	hmdb:HMDB0000538	""						chebi:15422	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-N	pubchem.compound:5957	chemspider:5742	hmdb:HMDB0000538	kegg.compound:C00002	
dATP	Metabolite	hmdb:HMDB0001532	""						chebi:16284	inchikey:SUYVUBYJARFZHO-RRKCRQDMSA-N	pubchem.compound:15993	chemspider:15194	hmdb:HMDB0001532	kegg.compound:C00131	
dADP	Metabolite	hmdb:HMDB0001508	""						chebi:16174	inchikey:DAEAPNUQQAICNR-RRKCRQDMSA-N	pubchem.compound:188966	chemspider:164196	hmdb:HMDB0001508	kegg.compound:C00206	
Deoxyadenosine monophosphate	Metabolite	hmdb:HMDB0000905	""						chebi:17713	inchikey:KHWCHTKSEGGWEX-RRKCRQDMSA-N	pubchem.compound:12599	chemspider:12079	hmdb:HMDB0000905	kegg.compound:C00360	
