ID	Database	Citation
20227374	Pubmed	"Three DNA polymerases, recruited by different mechanisms, carry out NER repair synthesis in human cells. Ogi T, Limsirichaikul S, Overmeer RM, Volker M, Takenaka K, Cloney R, et al. Mol Cell. 2010 Mar 12;37(5):714–27.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20227374"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20227374"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20227374"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20368362	Pubmed	"DDB2 complex-mediated ubiquitylation around DNA damage is oppositely regulated by XPC and Ku and contributes to the recruitment of XPA. Takedachi A, Saijo M, Tanaka K. Mol Cell Biol. 2010 Jun;30(11):2708–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20368362"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20368362"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20368362"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21452186	Pubmed	"Role of endonucleases XPF and XPG in nucleotide excision repair of platinated DNA and cisplatin/oxaliplatin cytotoxicity. Graf N, Ang WH, Zhu G, Myint M, Lippard SJ. Chembiochem. 2011 May 2;12(7):1115–23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21452186"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21452186"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21452186"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21676658	Pubmed	"Differential contribution of XPC, RAD23A, RAD23B and CENTRIN 2 to the UV-response in human cells. Renaud E, Miccoli L, Zacal N, Biard DS, Craescu CT, Rainbow AJ, et al. DNA Repair (Amst). 2011 Aug 15;10(8):835–47.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21676658"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21676658"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21676658"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21855803	Pubmed	"The hMsh2-hMsh6 complex acts in concert with monoubiquitinated PCNA and Pol η in response to oxidative DNA damage in human cells. Zlatanou A, Despras E, Braz-Petta T, Boubakour-Azzouz I, Pouvelle C, Stewart GS, et al. Mol Cell. 2011 Aug 19;43(4):649–62.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21855803"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21855803"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21855803"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22118460	Pubmed	"The molecular basis of CRL4DDB2/CSA ubiquitin ligase architecture, targeting, and activation. Fischer ES, Scrima A, Böhm K, Matsumoto S, Lingaraju GM, Faty M, et al. Cell. 2011 Nov 23;147(5):1024–39.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22118460"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22118460"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22118460"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22453236	Pubmed	"Essential role of the CUL4B ubiquitin ligase in extra-embryonic tissue development during mouse embryogenesis. Liu L, Yin Y, Li Y, Prevedel L, Lacy EH, Ma L, et al. Cell Res. 2012 Aug;22(8):1258–69.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22453236"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22453236"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22453236"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22492724	Pubmed	"DDB2 promotes chromatin decondensation at UV-induced DNA damage. Luijsterburg MS, Lindh M, Acs K, Vrouwe MG, Pines A, van Attikum H, et al. J Cell Biol. 2012 Apr 16;197(2):267–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22492724"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22492724"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22492724"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23045548	Pubmed	"PARP1 promotes nucleotide excision repair through DDB2 stabilization and recruitment of ALC1. Pines A, Vrouwe MG, Marteijn JA, Typas D, Luijsterburg MS, Cansoy M, et al. J Cell Biol. 2012 Oct 15;199(2):235–49.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23045548"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23045548"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23045548"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23901102	Pubmed	"BRCA1 promotes the ubiquitination of PCNA and recruitment of translesion polymerases in response to replication blockade. Tian F, Sharma S, Zou J, Lin SY, Wang B, Rezvani K, et al. Proc Natl Acad Sci U S A. 2013 Aug 13;110(33):13558–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23901102"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23901102"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23901102"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23906714	Pubmed	"Mammalian transcription-coupled excision repair. Vermeulen W, Fousteri M. Cold Spring Harb Perspect Biol. 2013 Aug 1;5(8):a012625.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23906714"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23906714"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23906714"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26865925	Pubmed	"Role of the XPA protein in the NER pathway: A perspective on the function of structural disorder in macromolecular assembly. Fadda E. Comput Struct Biotechnol J. 2015 Dec 8;14:78–85.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26865925"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26865925"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26865925"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29069470	Pubmed	"Common TFIIH recruitment mechanism in global genome and transcription-coupled repair subpathways. Okuda M, Nakazawa Y, Guo C, Ogi T, Nishimura Y. Nucleic Acids Res. 2017 Dec 15;45(22):13043–55.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29069470"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29069470"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29069470"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29955842	Pubmed	"The transcription-coupled DNA repair-initiating protein CSB promotes XRCC1 recruitment to oxidative DNA damage. Menoni H, Wienholz F, Theil AF, Janssens RC, Lans H, Campalans A, et al. Nucleic Acids Res. 2018 Sep 6;46(15):7747–56.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29955842"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29955842"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29955842"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31495888	Pubmed	"SLX4IP acts with SLX4 and XPF-ERCC1 to promote interstrand crosslink repair. Zhang H, Chen Z, Ye Y, Ye Z, Cao D, Xiong Y, et al. Nucleic Acids Res. 2019 Nov 4;47(19):10181–201.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31495888"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31495888"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31495888"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32235701	Pubmed	"XPA: DNA Repair Protein of Significant Clinical Importance. Borszéková Pulzová L, Ward TA, Chovanec M. Int J Mol Sci. 2020 Mar 22;21(6):2182.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32235701"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32235701"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32235701"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32358495	Pubmed	"Ubiquitinated-PCNA protects replication forks from DNA2-mediated degradation by regulating Okazaki fragment maturation and chromatin assembly. Thakar T, Leung W, Nicolae CM, Clements KE, Shen B, Bielinsky AK, et al. Nat Commun. 2020 May 1;11(1):2147.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32358495"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32358495"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32358495"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33010169	Pubmed	"The involvement of nucleotide excision repair proteins in the removal of oxidative DNA damage. Kumar N, Raja S, Van Houten B. Nucleic Acids Res. 2020 Nov 18;48(20):11227–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33010169"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33010169"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33010169"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
