ID	Database	Citation
21800163	Pubmed	"NANOS1 and PUMILIO2 bind microRNA biogenesis factor GEMIN3, within chromatoid body in human germ cells. Ginter-Matuszewska B, Kusz K, Spik A, Grzeszkowiak D, Rembiszewska A, Kupryjanczyk J, et al. Histochem Cell Biol. 2011 Sep;136(3):279–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21800163"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21800163"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21800163"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
21936831	Pubmed	"Functional studies of eppin. O’Rand MG, Widgren EE, Hamil KG, Silva EJ, Richardson RT. Biochem Soc Trans. 2011 Oct;39(5):1447–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/21936831"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/21936831"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/21936831"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
22922464	Pubmed	"Bromodomain-dependent stage-specific male genome programming by Brdt. Gaucher J, Boussouar F, Montellier E, Curtet S, Buchou T, Bertrand S, et al. EMBO J. 2012 Oct 3;31(19):3809–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/22922464"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/22922464"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/22922464"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23380452	Pubmed	"PRMT6 overexpression upregulates TSP-1 and downregulates MMPs: its implication in motility and invasion. Kim NH, Kim SN, Seo DW, Han JW, Kim YK. Biochem Biophys Res Commun. 2013 Mar 1;432(1):60–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23380452"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23380452"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23380452"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25762440	Pubmed	"The RNA helicase MOV10L1 binds piRNA precursors to initiate piRNA processing. Vourekas A, Zheng K, Fu Q, Maragkakis M, Alexiou P, Ma J, et al. Genes Dev. 2015 Mar 15;29(6):617–29.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25762440"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25762440"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25762440"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26447148	Pubmed	"Genetics of male infertility: from research to clinic. Krausz C, Escamilla AR, Chianese C. Reproduction. 2015 Nov;150(5):R159-74.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26447148"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26447148"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26447148"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27105113	Pubmed	"Dynamic Competing Histone H4 K5K8 Acetylation and Butyrylation Are Hallmarks of Highly Active Gene Promoters. Goudarzi A, Zhang D, Huang H, Barral S, Kwon OK, Qi S, et al. Mol Cell. 2016 Apr 21;62(2):169–80.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27105113"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27105113"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27105113"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28527011	Pubmed	"The PRDM9 KRAB domain is required for meiosis and involved in protein interactions. Imai Y, Baudat F, Taillepierre M, Stanzione M, Toth A, de Massy B. Chromosoma. 2017 Dec;126(6):681–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28527011"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28527011"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28527011"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28870987	Pubmed	"Maternal Dead-end 1 promotes translation of nanos1 by binding the eIF3 complex. Aguero T, Jin Z, Chorghade S, Kalsotra A, King ML, Yang J. Development. 2017 Oct 15;144(20):3755–65.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28870987"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28870987"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28870987"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29072575	Pubmed	"A map of human PRDM9 binding provides evidence for novel behaviors of PRDM9 and other zinc-finger proteins in meiosis. Altemose N, Noor N, Bitoun E, Tumian A, Imbeault M, Chapman JR, et al. Elife. 2017 Oct 26;6:e28383.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29072575"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29072575"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29072575"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29286006	Pubmed	"Altered PIWI-LIKE 1 and PIWI-LIKE 2 mRNA expression in ejaculated spermatozoa of men with impaired sperm characteristics. Giebler M, Greither T, Müller L, Mösinger C, Behre HM. Asian J Androl. 2018;20(3):260–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29286006"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29286006"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29286006"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29925282	Pubmed	"Amoxicillin and gentamicin antibiotics treatment adversely influence the fertility and morphology through decreasing the Dazl gene expression level and increasing the oxidative stress. Karaman M, Budak H, Çiftci M. Arch Physiol Biochem. 2019 Dec;125(5):447–55.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29925282"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29925282"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29925282"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30054974	Pubmed	"Among seven testis-specific molecular markers, SPEM1 appears to have a significant clinical value for prediction of sperm retrieval in azoospermic men. Hashemi MS, Mozdarani H, Ghaedi K, Nasr-Esfahani MH. Andrology. 2018 Nov;6(6):890–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30054974"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30054974"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30054974"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
