ID	Database	Citation
11279118	Pubmed	"Regulation of stress-responsive mitogen-activated protein (MAP) kinase pathways by TAO2. Chen Z, Cobb MH. J Biol Chem. 2001 May 11;276(19):16070–5.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11279118"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11279118"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11279118"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
11593007	Pubmed	"A tumor necrosis factor alpha- and interleukin 6-inducible protein that interacts with the small subunit of DNA polymerase delta and proliferating cell nuclear antigen. He H, Tan CK, Downey KM, So AG. Proc Natl Acad Sci U S A. 2001 Oct 9;98(21):11979–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/11593007"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/11593007"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/11593007"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12177006	Pubmed	"PTEN associates with the vault particles in HeLa cells. Yu Z, Fotouhi-Ardakani N, Wu L, Maoui M, Wang S, Banville D, et al. J Biol Chem. 2002 Oct 25;277(43):40247–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12177006"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12177006"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12177006"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
12912983	Pubmed	"Two mammalian longevity assurance gene (LAG1) family members, trh1 and trh4, regulate dihydroceramide synthesis using different fatty acyl-CoA donors. Riebeling C, Allegood JC, Wang E, Merrill AH Jr, Futerman AH. J Biol Chem. 2003 Oct 31;278(44):43452–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/12912983"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/12912983"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/12912983"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15556292	Pubmed	"Identification and characterization of a novel gene family YPEL in a wide spectrum of eukaryotic species. Hosono K, Sasaki T, Minoshima S, Shimizu N. Gene. 2004 Sep 29;340(1):31–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15556292"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15556292"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15556292"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
15805470	Pubmed	"Histone deacetylase 3 (HDAC3) activity is regulated by interaction with protein serine/threonine phosphatase 4. Zhang X, Ozawa Y, Lee H, Wen YD, Tan TH, Wadzinski BE, et al. Genes Dev. 2005 Apr 1;19(7):827–39.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/15805470"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/15805470"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/15805470"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
16814779	Pubmed	"Disturbance of cerebellar synaptic maturation in mutant mice lacking BSRPs, a novel brain-specific receptor-like protein family. Miyazaki T, Hashimoto K, Uda A, Sakagami H, Nakamura Y, Saito S ya, et al. FEBS Lett. 2006 Jul 24;580(17):4057–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/16814779"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/16814779"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/16814779"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17307141	Pubmed	"hZG16, a novel human secreted protein expressed in liver, was down-regulated in hepatocellular carcinoma. Zhou YB, Cao JB, Yang HM, Zhu H, Xu ZG, Wang KS, et al. Biochem Biophys Res Commun. 2007 Apr 13;355(3):679–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17307141"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17307141"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17307141"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
17868694	Pubmed	"Structural and kinetic characterization of quinolinate phosphoribosyltransferase (hQPRTase) from homo sapiens. Liu H, Woznica K, Catton G, Crawford A, Botting N, Naismith JH. J Mol Biol. 2007 Oct 26;373(3):755–63.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/17868694"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/17868694"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/17868694"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18634786	Pubmed	"Protein phosphatase 4 negatively regulates LPS cascade by inhibiting ubiquitination of TRAF6. Chen L, Dong W, Zou T, Ouyang L, He G, Liu Y, et al. FEBS Lett. 2008 Aug 20;582(19):2843–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18634786"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18634786"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18634786"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
18715871	Pubmed	"PP4R4/KIAA1622 forms a novel stable cytosolic complex with phosphoprotein phosphatase 4. Chen GI, Tisayakorn S, Jorgensen C, D’Ambrosio LM, Goudreault M, Gingras AC. J Biol Chem. 2008 Oct 24;283(43):29273–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/18715871"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/18715871"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/18715871"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19124460	Pubmed	"Accumulation of Pax2 transactivation domain interaction protein (PTIP) at sites of DNA breaks via RNF8-dependent pathway is required for cell survival after DNA damage. Gong Z, Cho YW, Kim JE, Ge K, Chen J. J Biol Chem. 2009 Mar 13;284(11):7284–93.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19124460"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19124460"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19124460"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
19946469	Pubmed	"Alterations in gene expression and sensitivity to genotoxic stress following HdmX or Hdm2 knockdown in human tumor cells harboring wild-type p53. Heminger K, Markey M, Mpagi M, Berberich SJ. Aging (Albany NY). 2009 Jan;1(1):89–108.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/19946469"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/19946469"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/19946469"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
20353938	Pubmed	"Identification of a novel cell death receptor mediating IGFBP-3-induced anti-tumor effects in breast and prostate cancer. Ingermann AR, Yang YF, Han J, Mikami A, Garza AE, Mohanraj L, et al. J Biol Chem. 2010 Sep 24;285(39):30233–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/20353938"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/20353938"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/20353938"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23161582	Pubmed	"PA1 protein, a new competitive decelerator acting at more than one step to impede glucocorticoid receptor-mediated transactivation. Zhang Z, Sun Y, Cho YW, Chow CC, Simons SS Jr. J Biol Chem. 2013 Jan 4;288(1):42–58.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23161582"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23161582"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23161582"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23213474	Pubmed	"Fss/Tbx6 is required for central dermomyotome cell fate in zebrafish. Windner SE, Bird NC, Patterson SE, Doris RA, Devoto SH. Biol Open. 2012 Aug 15;1(8):806–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23213474"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23213474"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23213474"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
23275342	Pubmed	"Fam57b (family with sequence similarity 57, member B), a novel peroxisome proliferator-activated receptor γ target gene that regulates adipogenesis through ceramide synthesis. Yamashita-Sugahara Y, Tokuzawa Y, Nakachi Y, Kanesaki-Yatsuka Y, Matsumoto M, Mizuno Y, et al. J Biol Chem. 2013 Feb 15;288(7):4522–37.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/23275342"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/23275342"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/23275342"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24038671	Pubmed	"The crystal structure of human quinolinic acid phosphoribosyltransferase in complex with its inhibitor phthalic acid. Malik SS, Patterson DN, Ncube Z, Toth EA. Proteins. 2014 Mar;82(3):405–14.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24038671"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24038671"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24038671"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25134449	Pubmed	"The PP4R1 subunit of protein phosphatase PP4 targets TRAF2 and TRAF6 to mediate inhibition of NF-κB activation. Hadweh P, Habelhah H, Kieff E, Mosialos G, Hatzivassiliou E. Cell Signal. 2014 Dec;26(12):2730–7.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25134449"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25134449"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25134449"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25725067	Pubmed	"Tbx6, Mesp-b and Ripply1 regulate the onset of skeletal myogenesis in zebrafish. Windner SE, Doris RA, Ferguson CM, Nelson AC, Valentin G, Tan H, et al. Development. 2015 Mar 15;142(6):1159–68.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25725067"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25725067"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25725067"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26598493	Pubmed	"The evolving spectrum of PRRT2-associated paroxysmal diseases. Ebrahimi-Fakhari D, Saffari A, Westenberger A, Klein C. Brain. 2015 Dec;138(Pt 12):3476–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26598493"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26598493"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26598493"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27526206	Pubmed	"Active zone scaffolds differentially accumulate Unc13 isoforms to tune Ca(2+) channel-vesicle coupling. Böhme MA, Beis C, Reddy-Alla S, Reynolds E, Mampell MM, Grasskamp AT, et al. Nat Neurosci. 2016 Oct;19(10):1311–20.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27526206"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27526206"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27526206"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27637550	Pubmed	"Calcium-dependent generation of N-acylethanolamines and lysophosphatidic acids by glycerophosphodiesterase GDE7. Rahman IAS, Tsuboi K, Hussain Z, Yamashita R, Okamoto Y, Uyama T, et al. Biochim Biophys Acta. 2016 Dec;1861(12 Pt A):1881–92.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27637550"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27637550"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27637550"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
28847827	Pubmed	"The INO80 remodeller in transcription, replication and repair. Poli J, Gasser SM, Papamichos-Chronakis M. Philos Trans R Soc Lond B Biol Sci. 2017 Oct 5;372(1731):20160290.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/28847827"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/28847827"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/28847827"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30590535	Pubmed	"Kctd13-deficient mice display short-term memory impairment and sex-dependent genetic interactions. Arbogast T, Razaz P, Ellegood J, McKinstry SU, Erdin S, Currall B, et al. Hum Mol Genet. 2019 May 1;28(9):1474–86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30590535"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30590535"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30590535"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31784983	Pubmed	"The expanding spectrum of movement disorders in genetic epilepsies. Papandreou A, Danti FR, Spaull R, Leuzzi V, Mctague A, Kurian MA. Dev Med Child Neurol. 2020 Feb;62(2):178–91.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31784983"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31784983"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31784983"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31916624	Pubmed	"Biosynthesis of the anti-lipid-microdomain sphingoid base 4,14-sphingadiene by the ceramide desaturase FADS3. Jojima K, Edagawa M, Sawai M, Ohno Y, Kihara A. FASEB J. 2020 Feb;34(2):3318–35.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31916624"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31916624"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31916624"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32295885	Pubmed	"Spermatozoa lacking Fertilization Influencing Membrane Protein (FIMP) fail to fuse with oocytes in mice. Fujihara Y, Lu Y, Noda T, Oji A, Larasati T, Kojima-Kita K, et al. Proc Natl Acad Sci U S A. 2020 Apr 28;117(17):9393–400.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32295885"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32295885"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32295885"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
