ID	Database	Citation
24308962	Pubmed	"HDAC6 mediates the acetylation of TRIM50. Fusco C, Micale L, Augello B, Mandriani B, Pellico MT, De Nittis P, et al. Cell Signal. 2014 Feb;26(2):363–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24308962"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24308962"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24308962"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24488492	Pubmed	"The methyltransferase WBSCR22/Merm1 enhances glucocorticoid receptor function and is regulated in lung inflammation and cancer. Jangani M, Poolman TM, Matthews L, Yang N, Farrow SN, Berry A, et al. J Biol Chem. 2014 Mar 28;289(13):8931–46.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24488492"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24488492"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24488492"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25393282	Pubmed	"TBL2 is a novel PERK-binding protein that modulates stress-signaling and cell survival during endoplasmic reticulum stress. Tsukumo Y, Tsukahara S, Furuno A, Iemura S ichiro, Natsume T, Tomida A. PLoS One. 2014 Nov 13;9(11):e112761.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25393282"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25393282"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25393282"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25569233	Pubmed	"The Tumor Suppressor BCL7B Functions in the Wnt Signaling Pathway. Uehara T, Kage-Nakadai E, Yoshina S, Imae R, Mitani S. PLoS Genet. 2015 Jan 8;11(1):e1004921.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25569233"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25569233"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25569233"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25851604	Pubmed	"The human 18S rRNA base methyltransferases DIMT1L and WBSCR22-TRMT112 but not rRNA modification are required for ribosome biogenesis. Zorbas C, Nicolas E, Wacheul L, Huvelle E, Heurgué-Hamard V, Lafontaine DLJ. Mol Biol Cell. 2015 Jun 1;26(11):2080–95.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25851604"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25851604"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/25851604"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26239904	Pubmed	"TBL2 Associates With ATF4 mRNA Via Its WD40 Domain and Regulates Its Translation During ER Stress. Tsukumo Y, Tsukahara S, Furuno A, Iemura S ichiro, Natsume T, Tomida A. J Cell Biochem. 2016 Feb;117(2):500–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26239904"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26239904"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26239904"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26635000	Pubmed	"SUMOylation of Syntaxin1A regulates presynaptic endocytosis. Craig TJ, Anderson D, Evans AJ, Girach F, Henley JM. Sci Rep. 2015 Dec 4;5:17669.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26635000"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26635000"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26635000"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27509850	Pubmed	"A human neurodevelopmental model for Williams syndrome. Chailangkarn T, Trujillo CA, Freitas BC, Hrvoj-Mihic B, Herai RH, Yu DX, et al. Nature. 2016 Aug 18;536(7616):338–43.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27509850"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27509850"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/27509850"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29604308	Pubmed	"TRIM50 regulates Beclin 1 proautophagic activity. Fusco C, Mandriani B, Di Rienzo M, Micale L, Malerba N, Cocciadiferro D, et al. Biochim Biophys Acta Mol Cell Res. 2018 Jun;1865(6):908–19.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29604308"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29604308"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29604308"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30318146	Pubmed	"The 7q11.23 Protein DNAJC30 Interacts with ATP Synthase and Links Mitochondria to Brain Development. Tebbenkamp ATN, Varela L, Choi J, Paredes MI, Giani AM, Song JE, et al. Cell. 2018 Nov 1;175(4):1088-1104.e23.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30318146"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30318146"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30318146"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
