Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
ACSL5	GeneProduct	ncbigene:51703	""	ensembl:ENSG00000197142	ncbigene:51703	hgnc.symbol:ACSL5	uniprot:A0A8C8L3F5;uniprot:Q9ULC5;uniprot:A0A804HIN9;uniprot:A0A8C8KCK5								
ACACA	GeneProduct	ncbigene:31	""	ensembl:ENSG00000278540	ncbigene:31	hgnc.symbol:ACACA	uniprot:A0A087WWN5;uniprot:A0A087WYS8;uniprot:A0A087X0W4;uniprot:A0A087X2F8;uniprot:A0A0C4DGT1;uniprot:Q59FY4;uniprot:A0A087WYK6;uniprot:A0A087X126;uniprot:Q13085;uniprot:A0A087WVR6;uniprot:A0A024R0Y2								
ECHDC1	GeneProduct	ncbigene:55862	""	ensembl:ENSG00000093144	ncbigene:55862	hgnc.symbol:ECHDC1	uniprot:J3KP84;uniprot:H0Y5L2;uniprot:E9PIU8;uniprot:F2Z2D6;uniprot:E9PLY6;uniprot:E9PJS8;uniprot:E9PPG7;uniprot:Q9NTX5;uniprot:H0YCS9;uniprot:H0Y525;uniprot:E9PRU6;uniprot:H0YD54								
DECR1	GeneProduct	ncbigene:1666	""	ensembl:ENSG00000104325	ncbigene:1666	hgnc.symbol:DECR1	uniprot:A0A024R9D7;uniprot:E5RGS6;uniprot:E5RJG7;uniprot:E5RHR1;uniprot:H0YAW3;uniprot:E5RJD2;uniprot:Q16698;uniprot:E5RID6;uniprot:E5RFV2								
ECHDC2	GeneProduct	ncbigene:55268	""	ensembl:ENSG00000121310	ncbigene:55268	hgnc.symbol:ECHDC2	uniprot:F5H408;uniprot:F5H0R2;uniprot:F5H2K9;uniprot:F5H4W3;uniprot:Q86YB7;uniprot:F6RJU0;uniprot:F5GWU3								
ACAA2	GeneProduct	ncbigene:10449	""	ensembl:ENSG00000167315	ncbigene:10449	hgnc.symbol:ACAA2	uniprot:K7EJ68;uniprot:A0A0B4J2A4;uniprot:K7EME0;uniprot:K7EJB1;uniprot:P42765;uniprot:K7ER88								
ACSL4	GeneProduct	ncbigene:2182	""	ensembl:ENSG00000068366	ncbigene:2182	hgnc.symbol:ACSL4	uniprot:A0A804HI36;uniprot:D6RDA8;uniprot:D6RF95;uniprot:H0Y9A0;uniprot:O60488								
MECR	GeneProduct	ncbigene:51102	""	ensembl:ENSG00000116353	ncbigene:51102	hgnc.symbol:MECR	uniprot:Q9BV79;uniprot:H3BM30								
PC	GeneProduct	ncbigene:5091	""	ensembl:ENSG00000173599	ncbigene:5091	hgnc.symbol:PC	uniprot:A0A494C016;uniprot:P11498;uniprot:A0A494C101;uniprot:A0A494BZT5;uniprot:A0A494C0T2;uniprot:A0A024R5C5;uniprot:E9PRE7								
ACSS2	Protein	ensembl:ENSG00000131069	""	ensembl:ENSG00000131069	ncbigene:55902	hgnc.symbol:ACSS2	uniprot:Q9NR19;uniprot:F8WBQ7;uniprot:C9IYL0;uniprot:F8WCJ4;uniprot:C9JXD9;uniprot:C9J7L5;uniprot:F8WC73;uniprot:B4DEH9;uniprot:F8WDJ9;uniprot:C9JY31								
