Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Creatine	Metabolite	cas:57-00-1	"Creatine"					wikidata:Q106345487;wikidata:Q223600	chebi:57947;chebi:16919	inchikey:CVSVTCORWBXHQV-UHFFFAOYSA-N	pubchem.compound:586	chemspider:566	hmdb:HMDB0000064	kegg.compound:C00300	
L-Proline	Metabolite	cas:147-85-3	"L-Proline"					wikidata:Q20035886;wikidata:Q106345478	chebi:60039;chebi:17203	inchikey:MFHMTMFSFNMTFQ-RJBRRTDCSA-O;inchikey:ONIBWKKTOPOVIA-BYPYZUCNSA-N;inchikey:KTFQEFWNLAUGAX-YQUABMASSA-O	pubchem.compound:6971047;pubchem.compound:145742	chemspider:128566	hmdb:HMDB0000162;hmdb:HMDB0301666;hmdb:HMDB0301664	kegg.compound:C00148	
L-glutamyl	Metabolite	chebi:29972	""						chebi:29972						
L-Citrulline	Metabolite	cas:372-75-8	"L-Citrulline"					wikidata:Q408641;wikidata:Q106345633	chebi:16349;chebi:57743	inchikey:RHGKLRLOHDJJDR-BYPYZUCNSA-N	pubchem.compound:9750;pubchem.compound:6992098	chemspider:9367	hmdb:HMDB0000904	kegg.compound:C00327	
Arginine	Metabolite	cas:74-79-3	"L-Arginine"					wikidata:Q173670	chebi:16467	inchikey:ODKSFYDXXFIFQN-BYPYZUCNSA-N	pubchem.compound:6322;pubchem.compound:28782	chemspider:6082	hmdb:HMDB0000517	kegg.compound:C00062	
Guanidinoacetate	Metabolite	kegg.compound:C00581	""					wikidata:Q2740979	chebi:57742;chebi:16344	inchikey:BPMFZUMJYQTVII-UHFFFAOYSA-N	pubchem.compound:763;pubchem.compound:3946848	chemspider:743	hmdb:HMDB0000128	kegg.compound:C00581	
N2-Acetyl-L-ornithine	Metabolite	kegg.compound:C00437	""					wikidata:Q26690116	chebi:57805;chebi:16543	inchikey:JRLGPAXAGHMNOL-LURJTMIESA-N	pubchem.compound:6992102;pubchem.compound:439232	chemspider:388369	hmdb:HMDB0003357	kegg.compound:C00437	
Formaldehyde	Metabolite	cas:50-00-0	"Formaldehyde"					wikidata:Q161210	chebi:16842	inchikey:WSFSSNUMVMOOMR-UHFFFAOYSA-N	pubchem.compound:712	chemspider:692	hmdb:HMDB0001426	kegg.compound:C00067	
Sarcosine	Metabolite	cas:107-97-1	"Sarcosine"					wikidata:Q414157;wikidata:Q106345645	chebi:15611;chebi:57433	inchikey:FSYKKLYZXJSNPZ-UHFFFAOYSA-N	pubchem.compound:1088;pubchem.compound:7311726	chemspider:1057	hmdb:HMDB0000271	kegg.compound:C00213	
Spermidine	Metabolite	cas:124-20-9	"Spermidine"					wikidata:Q418834	chebi:16610	inchikey:ATHGHQPFGPMSJY-UHFFFAOYSA-N	pubchem.compound:1102	chemspider:1071	hmdb:HMDB0001257	kegg.compound:C00315	
N-Acetyl-L-glutamate	Metabolite	kegg.compound:C00624	""					wikidata:Q307661	chebi:172431;chebi:17533	inchikey:RFMMMVDNIPUKGG-UHFFFAOYSA-N;inchikey:RFMMMVDNIPUKGG-YFKPBYRVSA-N	pubchem.compound:70914;pubchem.compound:185	chemspider:180;chemspider:64077	hmdb:HMDB0001138	kegg.compound:C00624	
Spermine	Metabolite	cas:71-44-3	"Spermine"					wikidata:Q424597	chebi:15746	inchikey:PFNFFQXMRSDOHW-UHFFFAOYSA-N	pubchem.compound:1103	chemspider:1072	hmdb:HMDB0001256	kegg.compound:C00750	
Creatinine	Metabolite	cas:60-27-5	"Creatinine"					wikidata:Q28529684;wikidata:Q426660	chebi:16737	inchikey:BTXYOFGSUFEOLA-UHFFFAOYSA-N;inchikey:DDRJAANPRJIHGJ-UHFFFAOYSA-N	pubchem.compound:26009888;pubchem.compound:137319715;pubchem.compound:588	chemspider:21640982;chemspider:568	hmdb:HMDB0000562	kegg.compound:C00791	
Carbamoyl	Metabolite	kegg.compound:C00169	""					wikidata:Q424409	chebi:17672	inchikey:FFQKYPRQEYGKAF-UHFFFAOYSA-N	pubchem.compound:278	chemspider:272	hmdb:HMDB0001096	kegg.compound:C00169	
N-Methylhydantoin	Metabolite	kegg.compound:C02565	""					wikidata:Q27101864	chebi:16354	inchikey:RHYBFKMFHLPQPH-UHFFFAOYSA-N	pubchem.compound:69217	chemspider:62430	hmdb:HMDB0003646	kegg.compound:C02565	
Formate	Metabolite	kegg.compound:C00058	""					wikidata:Q161233	chebi:30751	inchikey:BDAGIHXWWSANSR-UHFFFAOYSA-N	pubchem.compound:284;pubchem.compound:18971002	chemspider:278	hmdb:HMDB0000142	kegg.compound:C00058	lipidmaps:LMFA01010040
creatine-P	Metabolite	cas:67-07-2	"Phosphocreatine"					wikidata:Q1984607	chebi:17287	inchikey:DRBBFCLWYRJSJZ-UHFFFAOYSA-N	pubchem.compound:5359254;pubchem.compound:9548602;pubchem.compound:587	chemspider:567	hmdb:HMDB0001511	kegg.compound:C02305	
N-Acetyl-glutamate	Metabolite	kegg.compound:C00624	""					wikidata:Q307661	chebi:172431;chebi:17533	inchikey:RFMMMVDNIPUKGG-UHFFFAOYSA-N;inchikey:RFMMMVDNIPUKGG-YFKPBYRVSA-N	pubchem.compound:70914;pubchem.compound:185	chemspider:180;chemspider:64077	hmdb:HMDB0001138	kegg.compound:C00624	
N-Carbamoylsarcosine	Metabolite	kegg.compound:C01043	""					wikidata:Q27098210	chebi:15737	inchikey:SREKYKXYSQMOIB-UHFFFAOYSA-N	pubchem.compound:439375	chemspider:388495	hmdb:HMDB0012265	kegg.compound:C01043	
CO₂	Metabolite	kegg.compound:C00011	""					wikidata:Q1997	chebi:16526	inchikey:CURLTUGMZLYLDI-UHFFFAOYSA-N	pubchem.compound:280	chemspider:274	hmdb:HMDB0001967	kegg.compound:C00011	
(S)-1-Pyrroline-5-carboxylate	Metabolite	kegg.compound:C03912	"Tautomer of L-glutamate 5-semialdehyde"					wikidata:Q27105294	chebi:371	inchikey:DWAKNKKXGALPNW-BYPYZUCNSA-N	pubchem.compound:440162	chemspider:389153	hmdb:HMDB0001301	kegg.compound:C03912	
Fumarate	Metabolite	kegg.compound:C00122	""					wikidata:Q139857	chebi:18012	inchikey:VZCYOOQTPOCHFL-OWOJBTEDSA-N	pubchem.compound:21883788;pubchem.compound:444972	chemspider:10197150	hmdb:HMDB0000134	kegg.compound:C00122	
ODC1	GeneProduct	:STRG.429.1	""												
CKM	GeneProduct	:STRG.4546.4	""												
SRM	GeneProduct	:STRG.4393.1	""												
PYCRL	GeneProduct	:g10164.t1	""												
GLUD1	GeneProduct	:STRG.7991.1	""												
SMS	GeneProduct	:STRG.1466.1	""												
OAT	GeneProduct	:STRG.4914.1	""												
ALDH18A1	GeneProduct	:STRG.6725.2	""												
ASS	GeneProduct	:g10848.t1	""												
ASL	GeneProduct	:STRG.817.3	""												
3.5.1.5	GeneProduct	eccode:3.5.1.5	""												
ACY1	GeneProduct	:g11510.t1	""												
CKB	GeneProduct	:STRG.494.2	""												
CKB	GeneProduct	:STRG.494.1	""												
CKB	GeneProduct	:STRG.4546.3	""												
CKB	GeneProduct	:STRG.4546.1	""												
CKB	GeneProduct	:STRG.494.3	""												
ODC1	GeneProduct	:STRG.429.3	""												
ODC1	GeneProduct	:STRG.429.4	""												
SRM	GeneProduct	:STRG.4393.2	""												
SRM	GeneProduct	:STRG.4393.4	""												
SRM	GeneProduct	:STRG.4393.5	""												
SRM	GeneProduct	:STRG.4393.6	""												
ARG2	GeneProduct	:STRG.1529.4	""												
ARG2	GeneProduct	:STRG.1529.5	""												
ARG2	GeneProduct	:STRG.1529.2	""												
ALDH18A1	GeneProduct	:STRG.6725.3	""												
ACY1	GeneProduct	:g11636.t1	""												
arg	GeneProduct	ncbigene:107999535	""												
P5cr-2	GeneProduct	ncbigene:107997918	""												
rudimentary	GeneProduct	ncbigene:108002626	""												
6.3.4.6	Protein	eccode:6.3.4.6	""												
2.7.3.1	Protein	eccode:2.7.3.1	""												
1.2.1.46	Protein	eccode:1.2.1.46	""												
2.3.1.35	Protein	eccode:2.3.1.35	""												
3.5.4.21	Protein	eccode:3.5.4.21	""												
1.2.1.38	Protein	eccode:1.2.1.38	""												
2.7.2.8	Protein	eccode:2.7.2.8	""												
2.6.1.69	Protein	eccode:2.6.1.69	""												
2.6.1.11	Protein	eccode:2.6.1.11	""												
3.5.3.3	Protein	eccode:3.5.3.3	""												
3.5.2.10	Protein	eccode:3.5.2.10	""												
3.5.2.14	Protein	eccode:3.5.2.14	""												
3.5.1.54	Protein	eccode:3.5.1.54	""												
3.5.1.16	Protein	eccode:3.5.1.16	""												
3.5.1.59	Protein	eccode:3.5.1.59	""												
