ID	Database	Citation
29301961	Pubmed	"Structure of a human catalytic step I spliceosome. Zhan X, Yan C, Zhang X, Lei J, Shi Y. Science. 2018 Feb 2;359(6375):537–45.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29301961"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29301961"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29301961"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29309586	Pubmed	"Cytosolic HSC20 integrates de novo iron-sulfur cluster biogenesis with the CIAO1-mediated transfer to recipients. Kim KS, Maio N, Singh A, Rouault TA. Hum Mol Genet. 2018 Mar 1;27(5):837–52.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29309586"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29309586"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29309586"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29360106	Pubmed	"Structure of the human activated spliceosome in three conformational states. Zhang X, Yan C, Zhan X, Li L, Lei J, Shi Y. Cell Res. 2018 Mar;28(3):307–22.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29360106"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29360106"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29360106"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29361316	Pubmed	"Structure and Conformational Dynamics of the Human Spliceosomal Bact Complex. Haselbach D, Komarov I, Agafonov DE, Hartmuth K, Graf B, Dybkov O, et al. Cell. 2018 Jan 25;172(3):454-464.e11.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29361316"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29361316"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29361316"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29555978	Pubmed	"Sema4C/PlexinB2 signaling controls breast cancer cell growth, hormonal dependence and tumorigenic potential. Gurrapu S, Pupo E, Franzolin G, Lanzetti L, Tamagnone L. Cell Death Differ. 2018 Jul;25(7):1259–75.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29555978"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29555978"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/29555978"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30111563	Pubmed	"Neuralized E3 Ubiquitin Protein Ligase 3 Is an Inducible Antiviral Effector That Inhibits Hepatitis C Virus Assembly by Targeting Viral E1 Glycoprotein. Zhao Y, Cao X, Guo M, Wang X, Yu T, Ye L, et al. J Virol. 2018 Oct 12;92(21):e01123-18.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30111563"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30111563"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30111563"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30315277	Pubmed	"Structures of the human pre-catalytic spliceosome and its precursor spliceosome. Zhan X, Yan C, Zhang X, Lei J, Shi Y. Cell Res. 2018 Dec;28(12):1129–40.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30315277"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30315277"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30315277"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30705154	Pubmed	"A human postcatalytic spliceosome structure reveals essential roles of metazoan factors for exon ligation. Fica SM, Oubridge C, Wilkinson ME, Newman AJ, Nagai K. Science. 2019 Feb 15;363(6428):710–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30705154"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30705154"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30705154"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30728453	Pubmed	"Structures of the human spliceosomes before and after release of the ligated exon. Zhang X, Zhan X, Yan C, Zhang W, Liu D, Lei J, et al. Cell Res. 2019 Apr;29(4):274–85.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30728453"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30728453"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30728453"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
31867000	Pubmed	"Arid5a Regulation and the Roles of Arid5a in the Inflammatory Response and Disease. Nyati KK, Agarwal RG, Sharma P, Kishimoto T. Front Immunol. 2019 Dec 5;10:2790.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/31867000"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/31867000"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/31867000"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33182221	Pubmed	"Fer1L5, a Dysferlin Homologue Present in Vesicles and Involved in C2C12 Myoblast Fusion and Membrane Repair. Usha Kalyani R, Perinbam K, Jeyanthi P, Al-Dhabi NA, Valan Arasu M, Esmail GA, et al. Biology (Basel). 2020 Nov 9;9(11):386.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33182221"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33182221"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33182221"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
