ID	Database	Citation
26437243	Pubmed	"Regulation of bifurcating B cell trajectories by mutual antagonism between transcription factors IRF4 and IRF8. Xu H, Chaudhri VK, Wu Z, Biliouris K, Dienger-Stambaugh K, Rochman Y, et al. Nat Immunol. 2015 Dec;16(12):1274–81.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26437243"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26437243"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/26437243"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30314758	Pubmed	"Distinct Effector B Cells Induced by Unregulated Toll-like Receptor 7 Contribute to Pathogenic Responses in Systemic Lupus Erythematosus. Jenks SA, Cashman KS, Zumaquero E, Marigorta UM, Patel AV, Wang X, et al. Immunity. 2018 Oct 16;49(4):725-739.e6.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30314758"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30314758"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30314758"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30874345	Pubmed	"Extrafollicular responses in humans and SLE. Jenks SA, Cashman KS, Woodruff MC, Lee FEH, Sanz I. Immunol Rev. 2019 Mar;288(1):136–48.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30874345"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30874345"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/30874345"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
32555388	Pubmed	"Convergent antibody responses to SARS-CoV-2 in convalescent individuals. Robbiani DF, Gaebler C, Muecksch F, Lorenzi JCC, Wang Z, Cho A, et al. Nature. 2020 Aug;584(7821):437–42.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/32555388"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/32555388"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/32555388"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33028979	Pubmed	"Extrafollicular B cell responses correlate with neutralizing antibodies and morbidity in COVID-19. Woodruff MC, Ramonell RP, Nguyen DC, Cashman KS, Saini AS, Haddad NS, et al. Nat Immunol. 2020 Dec;21(12):1506–16.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33028979"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33028979"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33028979"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33326765	Pubmed	"Germinal Center and Extrafollicular B Cell Responses in Vaccination, Immunity, and Autoimmunity. Elsner RA, Shlomchik MJ. Immunity. 2020 Dec 15;53(6):1136–50.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33326765"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33326765"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33326765"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33969476	Pubmed	"Double-negative (DN) B cells: an under-recognized effector memory B cell subset in autoimmunity. Li Y, Li Z, Hu F. Clin Exp Immunol. 2021 Aug;205(2):119–27.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33969476"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33969476"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/33969476"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34001847	Pubmed	"Rapid isolation and immune profiling of SARS-CoV-2 specific memory B cell in convalescent COVID-19 patients via LIBRA-seq. He B, Liu S, Wang Y, Xu M, Cai W, Liu J, et al. Signal Transduct Target Ther. 2021 May 17;6(1):195.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34001847"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34001847"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34001847"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34723157	Pubmed	"Maturation trajectories and transcriptional landscape of plasmablasts and autoreactive B cells in COVID-19. Schultheiß C, Paschold L, Willscher E, Simnica D, Wöstemeier A, Muscate F, et al. iScience. 2021 Nov 19;24(11):103325.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34723157"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34723157"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/34723157"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
36110861	Pubmed	"The role of B cells in COVID-19 infection and vaccination. Chen S, Guan F, Candotti F, Benlagha K, Camara NOS, Herrada AA, et al. Front Immunol. 2022 Aug 30;13:988536.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/36110861"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/36110861"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/36110861"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
