Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
3-hydroxy-3-methylglutaryl-CoA	Metabolite	wikidata:Q27108899	""					wikidata:Q27108899	chebi:11814	inchikey:CABVTRNMFUVUDM-SJBCKIPMSA-N	pubchem.compound:91506	chemspider:82627			lipidmaps:LMFA07050209
acetoacetyl-CoA	Metabolite	wikidata:Q2639429	""					wikidata:Q2639429	chebi:15345	inchikey:OJFDKHTZOUZBOS-CITAKDKDSA-N	pubchem.compound:92153	chemspider:83198	hmdb:HMDB0001484	kegg.compound:C00332	lipidmaps:LMFA07050030
farnesyl thiodiphosphate	Metabolite	wikidata:Q27077283	""					wikidata:Q27077283		inchikey:DRADWUUFBCYMDM-UHFFFAOYSA-L	pubchem.compound:56947069				
mevalonate	Metabolite	wikidata:Q27109878	""					wikidata:Q27109878	chebi:25350;chebi:194520	inchikey:KJTLQQUUPVSXIM-UHFFFAOYSA-M	pubchem.compound:4478250	chemspider:3676240			
mevalonate-P	Metabolite	wikidata:Q27464491	""					wikidata:Q27464491	chebi:17436	inchikey:OKZYCXHTTZZYSK-ZCFIWIBFSA-N	pubchem.compound:439400	chemspider:388517	hmdb:HMDB0001343	kegg.compound:C01107	lipidmaps:LMFA01050415
mevalonate-PP	Metabolite	wikidata:Q45415198	""												
isopenthyl-PP	Metabolite	wikidata:Q417403	""					wikidata:Q417403	chebi:16584	inchikey:NUHSROFQTUXZQQ-UHFFFAOYSA-N	pubchem.compound:1195	chemspider:1158	hmdb:HMDB0001347	kegg.compound:C00129	lipidmaps:LMPR01010008
geranyl-PP	Metabolite	wikidata:Q418125	""					wikidata:Q418125	chebi:17211	inchikey:GVVPGTZRZFNKDS-JXMROGBWSA-N	pubchem.compound:445995	chemspider:393471	hmdb:HMDB0001285	kegg.compound:C00341	lipidmaps:LMPR0102010001
famesyl-PP	Metabolite	wikidata:Q2699676	""					wikidata:Q2699676	chebi:17407	inchikey:VWFJDQUYCIWHTN-YFVJMOTDSA-N	pubchem.compound:445713	chemspider:393270	hmdb:HMDB0000961	kegg.compound:C00448	lipidmaps:LMPR0103010002
geranylgeranyl-PP	Metabolite	wikidata:Q774795	""					wikidata:Q774795	chebi:48861	inchikey:OINNEUNVOZHBOX-QIRCYJPOSA-N	pubchem.compound:447277	chemspider:394418	hmdb:HMDB0004486	kegg.compound:C00353	lipidmaps:LMPR0104010001
presqualene-PP	Metabolite	wikidata:Q27088444	""					wikidata:Q27088444	chebi:15442	inchikey:ATZKAUGGNMSCCY-VYCBRMPGSA-N	pubchem.compound:5280592	chemspider:4444207	hmdb:HMDB0001278	kegg.compound:C03428	
squalene	Metabolite	wikidata:Q407560	""					wikidata:Q407560	chebi:15440	inchikey:YYGNTYWPHWGJRM-AAJYLUCBSA-N	pubchem.compound:638072	chemspider:553635	hmdb:HMDB0000256	kegg.compound:C00751	lipidmaps:LMPR0106010002
cerivastatin	Metabolite	wikidata:Q423439	""					wikidata:Q423439	chebi:3558	inchikey:SEERZIQQUAZTOL-ANMDKAQQSA-N	pubchem.compound:446156	chemspider:393588		kegg.compound:C07966	
atorvastatin	Metabolite	wikidata:Q668093	""					wikidata:Q668093	chebi:39548	inchikey:XUKUURHRXDUEBC-KAYWLYCHSA-N	pubchem.compound:60823	chemspider:54810	hmdb:HMDB0005006		
lovastatin	Metabolite	wikidata:Q417740	""					wikidata:Q417740	chebi:40303	inchikey:PCZOHLXUXFIOCF-BXMDZJJMSA-N	pubchem.compound:53232	chemspider:48085	hmdb:HMDB0014372	kegg.compound:C07074	
simvastatin	Metabolite	wikidata:Q670131	""					wikidata:Q670131	chebi:9150	inchikey:RYMZZMVNJRMUDD-HGQWONQESA-N	pubchem.compound:54454	chemspider:49179	hmdb:HMDB0005007		
CHEMBL39312	Metabolite	chembl.compound:CHEMBL39312	""					wikidata:Q27076517		inchikey:VWKZOIOUHUHQKZ-HZPDHXFCSA-N	pubchem.compound:44285668	chemspider:23134396			
CHEMBL39102	Metabolite	chembl.compound:CHEMBL39102	""					wikidata:Q27076616		inchikey:XKZCNQAYFRBCKR-HNNXBMFYSA-N	pubchem.compound:44285652	chemspider:23134377			
Fluvastatin	Metabolite	wikidata:Q417942	""					wikidata:Q417942	chebi:38565	inchikey:FJLGEFLZQAZZCD-MCBHFWOFSA-N	pubchem.compound:446155	chemspider:393587			
3-hydroxy-3-methyl-6-phosphohexanoic acid	Metabolite	wikidata:Q27073729	"Only found for Rattus norvegicus."					wikidata:Q27073729		inchikey:XRCIRZGXKWCWNQ-UHFFFAOYSA-N	pubchem.compound:23452327	chemspider:15200870			
isoferulic acid	Metabolite	wikidata:Q27096447	"Only found for Rattus norvegicus."					wikidata:Q27096447	chebi:27794	inchikey:QURCVMIEKCOAJU-HWKANZROSA-N	pubchem.compound:736186	chemspider:643318	hmdb:HMDB0000955	kegg.compound:C10470	
p-coumaric acid	Metabolite	wikidata:Q99374	"Only found for Rattus norvegicus."					wikidata:Q99374	chebi:32374	inchikey:NGSWKAQJJWESNS-ZZXKWVIFSA-N	pubchem.compound:637542	chemspider:553148	hmdb:HMDB0002035	kegg.compound:C00811	
diphosphoglycolyl proline	Metabolite	wikidata:Q27077077	""					wikidata:Q27077077		inchikey:CDFDGXYBANXCPC-UHFFFAOYSA-N	pubchem.compound:73755030	chemspider:34980842			
CHEMBL1160330	Metabolite	chembl.compound:CHEMBL1160330	""					wikidata:Q27074460		inchikey:YERUUUBBRAPJND-UHFFFAOYSA-N	pubchem.compound:44306132	chemspider:25031205			
CHEMBL1160328	Metabolite	chembl.compound:CHEMBL1160328	""					wikidata:Q27074010		inchikey:YIGLDWRZXXHIGZ-ZCFIWIBFSA-N	pubchem.compound:44306087	chemspider:25031044			
P'-geranyl 2-fluoromevalonate 5-diphosphate	Metabolite	wikidata:Q27088347	""					wikidata:Q27088347		inchikey:ACYPMTKDKJZHBJ-MDWZMJQESA-N	pubchem.compound:56947087	chemspider:34980934			
P'-geranyl 3,5,9-trihydroxy-3-methylnonanate 9-diphosphate	Metabolite	pubchem.compound:11650985	"Only found for Rattus norvegicus."					wikidata:Q27088350		inchikey:PMUQIJKCGIYWGT-GZTJUZNOSA-N	pubchem.compound:11650985	chemspider:9825724			
NE97220	Metabolite	wikidata:Q27087890	""					wikidata:Q27087890		inchikey:NAIJOBGUXRHQJW-UHFFFAOYSA-N	pubchem.compound:5276531	chemspider:4440492			
Risedronate	Metabolite	hmdb:HMDB0015022	""						chebi:183772	inchikey:IIDJRNMFWXDHID-UHFFFAOYSA-N	pubchem.compound:5245	chemspider:5055	hmdb:HMDB0015022	kegg.compound:C08233	
NE58062	Metabolite	wikidata:Q27087889	""					wikidata:Q27087889		inchikey:XUCBNFJYKWKAMN-UHFFFAOYSA-N	pubchem.compound:15230201	chemspider:23317001			
NE58018	Metabolite	pubchem.compound:405372	""					wikidata:Q27087885		inchikey:XXNASZAYANFLID-UHFFFAOYSA-N	pubchem.compound:405372	chemspider:358909			
BPH-608	Metabolite	wikidata:Q27075443	""					wikidata:Q27075443		inchikey:YXQQNSYZOQHKHD-UHFFFAOYSA-N	pubchem.compound:16086422	chemspider:17245076			
BPH-675	Metabolite	wikidata:Q27075451	""					wikidata:Q27075451		inchikey:MZVWVRVNMXTDAK-UHFFFAOYSA-N	pubchem.compound:16122555	chemspider:17279474			
BPH-629	Metabolite	wikidata:Q27075449	""					wikidata:Q27075449		inchikey:BYVXAUZOTGITQZ-UHFFFAOYSA-N	pubchem.compound:16122553	chemspider:17279472			
BPH-676	Metabolite	wikidata:Q27075453	""					wikidata:Q27075453		inchikey:NWIARQRYIRVYCM-UHFFFAOYSA-N	pubchem.compound:16122556	chemspider:17279475			
BPH-830	Metabolite	wikidata:Q27075459	""					wikidata:Q27075459		inchikey:GNETVUVZFYJATO-UHFFFAOYSA-N	pubchem.compound:44182294	chemspider:25065269			
CHEMBL24362	Metabolite	chembl.compound:CHEMBL24362	""					wikidata:Q27076356		inchikey:FBPJEWKDFUWVKV-UHFFFAOYSA-N	pubchem.compound:44275230	chemspider:23122906			
sq-109	Metabolite	wikidata:Q7392720	""					wikidata:Q7392720		inchikey:JFIBVDBTCDTBRH-REZTVBANSA-N	pubchem.compound:5274428	chemspider:4438718			
CHEMBL1208103	Metabolite	chembl.compound:CHEMBL1208103	""					wikidata:Q27076271		inchikey:HGDWHTASNMRJMP-UHFFFAOYSA-N	pubchem.compound:44185382	chemspider:25065559			
[1-(Hydroxycarbamoyl)-4-(3-phenoxyphenyl)butyl]phosphonate	Metabolite	pubchem.compound:44185382	""					wikidata:Q27076271		inchikey:HGDWHTASNMRJMP-UHFFFAOYSA-N	pubchem.compound:44185382	chemspider:25065559			
CHEMBL1207858	Metabolite	chembl.compound:CHEMBL1207858	""					wikidata:Q27076233		inchikey:AGJZDRXKAQZWEP-UHFFFAOYSA-N	pubchem.compound:44185378	chemspider:25065466			
Compound 13 	Metabolite	pubchem.compound:44185378	"PMID: 19456099"					wikidata:Q27076233		inchikey:AGJZDRXKAQZWEP-UHFFFAOYSA-N	pubchem.compound:44185378	chemspider:25065466			
(1-Methyl-1-{[3-(3-phenoxyphenyl)propyl]carbamoyl}ethyl)phosphonate	Metabolite	pubchem.compound:44185378	""					wikidata:Q27076233		inchikey:AGJZDRXKAQZWEP-UHFFFAOYSA-N	pubchem.compound:44185378	chemspider:25065466			
FDFT1	Protein	wikidata:Q21108578	""												
HMGCS1	Protein	wikidata:Q21118293	""												
HMGCR	Protein	uniprot:P04035	""	ensembl:ENSG00000113161	ncbigene:3156	hgnc.symbol:HMGCR	uniprot:A0A7P0Z481;uniprot:A0A024RAP2;uniprot:C9JKX7;uniprot:H0Y8F6;uniprot:H0Y8K6;uniprot:A0A7P0TBP1;uniprot:P04035								
IDI1	Protein	wikidata:Q21151146	""												
MVK	Protein	wikidata:Q424031	""												
FDPS	Protein	wikidata:Q21107439	""												
PMVK	Protein	wikidata:Q22676988	""												
MVD	Protein	uniprot:P53602	""	ensembl:ENSG00000167508	ncbigene:4597	hgnc.symbol:MVD	uniprot:P53602;uniprot:H3BQ47;uniprot:H3BVC4;uniprot:H3BP35;uniprot:H3BRZ1								
GGPS1	Protein	wikidata:Q21106540	""												
IDI2	Protein	wikidata:Q21132842	""												
