ID	Database	Citation
24363178	Pubmed	"Regulation of pyruvate metabolism and human disease. Gray LR, Tompkins SC, Taylor EB. Cell Mol Life Sci. 2014 Jul;71(14):2577–604.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24363178"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24363178"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://scholia.toolforge.org/pubmed/24363178"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
24845831	Pubmed	"The β-hydroxybutyrate receptor HCA2 activates a neuroprotective subset of macrophages. Rahman M, Muhammad S, Khan MA, Chen H, Ridder DA, Müller-Fielitz H, et al. Nat Commun. 2014 May 21;5:3944.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/24845831"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/24845831"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/24845831"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25686106	Pubmed	"The ketone metabolite β-hydroxybutyrate blocks NLRP3 inflammasome-mediated inflammatory disease. Youm YH, Nguyen KY, Grant RW, Goldberg EL, Bodogai M, Kim D, et al. Nat Med. 2015 Mar;21(3):263–9.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25686106"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25686106"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/25686106"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
25899847	Pubmed	"Ketone bodies mediate antiseizure effects through mitochondrial permeability transition. Kim DY, Simeone KA, Simeone TA, Pandya JD, Wilke JC, Ahn Y, et al. Ann Neurol. 2015 Jul;78(1):77–87.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/25899847"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/25899847"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/25899847"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
26751683	Pubmed	"The Molecular Basis of Polyunsaturated Fatty Acid Interactions with the Shaker Voltage-Gated Potassium Channel. Yazdi S, Stein M, Elinder F, Andersson M, Lindahl E. PLoS Comput Biol. 2016 Jan 11;12(1):e1004704.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/26751683"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/26751683"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/26751683"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
27527983	Pubmed	"Regulation of brain PPARgamma2 contributes to ketogenic diet anti-seizure efficacy. Simeone TA, Matthews SA, Samson KK, Simeone KA. Exp Neurol. 2017 Jan;287(Pt 1):54–64.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/27527983"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/27527983"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/27527983"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
29662437	Pubmed	"Ketogenic Diet Improves Brain Ischemic Tolerance and Inhibits NLRP3 Inflammasome Activation by Preventing Drp1-Mediated Mitochondrial Fission and Endoplasmic Reticulum Stress. Guo M, Wang X, Zhao Y, Yang Q, Ding H, Dong Q, et al. Front Mol Neurosci. 2018 Mar 20;11:86.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/29662437"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/29662437"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/29662437"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
30261354	Pubmed	"Ketogenic diet regulates the antioxidant catalase via the transcription factor PPARγ2. Knowles S, Budney S, Deodhar M, Matthews SA, Simeone KA, Simeone TA. Epilepsy Res. 2018 Nov;147:71–4.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/30261354"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/30261354"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/30261354"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33168619	Pubmed	"Glucose-Sparing Action of Ketones Boosts Functions Exclusive to Glucose in the Brain. Zilberter Y, Zilberter T. eNeuro. 2020 Nov 9;7(6):ENEURO.0303-20.2020.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33168619"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33168619"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/33168619"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33287375	Pubmed	"Glutamate Decarboxylase from Lactic Acid Bacteria-A Key Enzyme in GABA Synthesis. Yogeswara IBA, Maneerat S, Haltrich D. Microorganisms. 2020 Dec 3;8(12):1923.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33287375"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33287375"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/33287375"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
33536056	Pubmed	"Neuregulin 1/ErbB4 signaling contributes to the anti-epileptic effects of the ketogenic diet. Wang J, Huang J, Li YQ, Yao S, Wu CH, Wang Y, et al. Cell Biosci. 2021 Feb 3;11(1):29.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/33536056"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/33536056"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/33536056"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
34388666	Pubmed	"Fructose 1,6-bisphosphate is anticonvulsant and improves oxidative glucose metabolism within the hippocampus and liver in the chronic pilocarpine mouse epilepsy model. McDonald TS, Neal ES, Borges K. Epilepsy Behav. 2021 Sep;122:108223.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/34388666"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/34388666"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/34388666"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
37632130	Pubmed	"Glycolytic lactate production supports status epilepticus in experimental animals. Skwarzynska D, Sun H, Kasprzak I, Sharma S, Williamson J, Kapur J. Ann Clin Transl Neurol. 2023 Oct;10(10):1873–84.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/37632130"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/37632130"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/37632130"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
38346975	Pubmed	"Ketogenic diet-produced β-hydroxybutyric acid accumulates brain GABA and increases GABA/glutamate ratio to inhibit epilepsy. Qiao YN, Li L, Hu SH, Yang YX, Ma ZZ, Huang L, et al. Cell Discov. 2024 Feb 13;10(1):17.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/38346975"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/38346975"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/38346975"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
39337356	Pubmed	"Putative Role of Adenosine A1 Receptors in Exogenous Ketone Supplements-Evoked Anti-Epileptic Effect. Kovács Z, Rauch E, D’Agostino DP, Ari C. Int J Mol Sci. 2024 Sep 12;25(18):9869.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/39337356"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/39337356"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/39337356"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
41577149	Pubmed	"Ketogenic diet improves cognitive impairment in rats with temporal lobe epilepsy by activating the Nrf2/HO-1/GPX4 signaling axis to inhibit ferroptosis. Yang L, Wang J, Wang X, Li B, Zhao D, Li C, et al. Free Radic Biol Med. 2026 Mar 16;246:223–38.  <a href=""http://www.ncbi.nlm.nih.gov/pubmed/41577149"" target=""_blank"" class=""external"" rel=""nofollow"">PubMed</a> <a href=""https://europepmc.org/abstract/MED/41577149"" target=""_blank"" class=""external"" rel=""nofollow"">Europe PMC</a> <a href=""https://qlever.scholia.wiki/pubmed/41577149"" target=""_blank"" class=""external"" rel=""nofollow"">Scholia</a>"
