Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI	PubChem	ChemSpider	HMDB	KEGG	LipidMaps
Lipoamide-E	Metabolite	kegg.compound:C15972	""					wikidata:Q61963483	chebi:80218					kegg.compound:C15972	
3-carboxy-1-hydroxypropyl-ThPP	Metabolite	pubchem.compound:440649	""					wikidata:Q27105465	chebi:1463	inchikey:ZWUKRGPVMMTMAF-UHFFFAOYSA-O	pubchem.compound:440649	chemspider:389531	hmdb:HMDB0006744	kegg.compound:C05381	
Succinoyl-CoA	Metabolite	kegg.compound:C00091	""					wikidata:Q419560	chebi:15380	inchikey:VNOYUJKHFWYWIR-ITIYDSSPSA-N	pubchem.compound:92133	chemspider:83179	hmdb:HMDB0001022	kegg.compound:C00091	lipidmaps:LMFA07050370
Phosphoenol-pyruvate	Metabolite	kegg.compound:C00074	""					wikidata:Q412139	chebi:44897	inchikey:DTBNBXWJWCWCIK-UHFFFAOYSA-N	pubchem.compound:59658623;pubchem.compound:58114173;pubchem.compound:1005	chemspider:980	hmdb:HMDB0000263	kegg.compound:C00074	
(S)-Malate	Metabolite	kegg.compound:C00149	""					wikidata:Q27104150	chebi:30797	inchikey:BJEPYKJPYRNKOW-REOHCLBHSA-N	pubchem.compound:222656	chemspider:193317	hmdb:HMDB0000156	kegg.compound:C00149	
2-Oxo-glutarate	Metabolite	kegg.compound:C00026	""					wikidata:Q306140	chebi:30915	inchikey:KPGXRSRHYNQIFN-UHFFFAOYSA-N	pubchem.compound:156274072;pubchem.compound:51	chemspider:50	hmdb:HMDB0000208	kegg.compound:C00026	
S-Succinyl-dihydrolipoamide-E	Metabolite	kegg.compound:C16254	""					wikidata:Q113380164						kegg.compound:C16254	
Fumarate	Metabolite	kegg.compound:C00122	""					wikidata:Q139857	chebi:18012	inchikey:VZCYOOQTPOCHFL-OWOJBTEDSA-N	pubchem.compound:21883788;pubchem.compound:444972	chemspider:10197150	hmdb:HMDB0000134	kegg.compound:C00122	
S-Acetyldihydro-lipoamide-E	Metabolite	kegg.compound:C16255	""					wikidata:Q113380082	chebi:50623	inchikey:WXCOTNFMLYTGPZ-UHFFFAOYSA-N	pubchem.compound:24906332	chemspider:21865772	hmdb:HMDB0006878	kegg.compound:C16255	
DLST	GeneProduct	:STRG.9195.1	""												
DLD	GeneProduct	:STRG.5224.1	""												
ACO1	GeneProduct	:g4536.t1	""												
FH	GeneProduct	:STRG.1529.1	""												
MDH1	GeneProduct	:STRG.9701.1	""												
IDH1	GeneProduct	:g7803.t1	""												
LOC107997339	GeneProduct	ncbigene:107997339	""												
ATPCL	GeneProduct	ncbigene:108000656	""												
CS	GeneProduct	:g9788.t1	""												
SUCLG2	GeneProduct	:STRG.9720.1	""												
PDHA1	GeneProduct	:STRG.3951.1	""												
IDH3A	GeneProduct	:STRG.5710.12	""												
SDHA	GeneProduct	:STRG.10891.2	""												
PCB	GeneProduct	ncbigene:108004016	""												
muc	GeneProduct	ncbigene:107995101	""												
OGDH	GeneProduct	:STRG.2420.1	""												
DLST	GeneProduct	:g9131.t1	""												
FH	GeneProduct	:STRG.1529.2	""												
FH	GeneProduct	:STRG.1529.3	""												
FH	GeneProduct	:STRG.1529.4	""												
FH	GeneProduct	:STRG.1529.5	""												
FH	GeneProduct	:STRG.1529.7	""												
FH	GeneProduct	:g1427.t1	""												
FH	GeneProduct	:g2447.t1	""												
MDH1	GeneProduct	:STRG.9701.3	""												
OGDH	GeneProduct	:STRG.2420.2	""												
OGDH	GeneProduct	:STRG.2420.3	""												
OGDH	GeneProduct	:g2372.t1	""												
SUCLG2	GeneProduct	:STRG.9720.2	""												
SUCLG2	GeneProduct	:STRG.9720.3	""												
SUCLG2	GeneProduct	:STRG.9720.4	""												
SUCLG2	GeneProduct	:STRG.9720.5	""												
PDHA1	GeneProduct	:STRG.741.1	""												
PDHA1	GeneProduct	:g3964.t1	""												
PDHA1	GeneProduct	:g612.t1	""												
IDH3A	GeneProduct	:STRG.5710.7	""												
IDH3A	GeneProduct	:STRG.5710.8	""												
IDH3A	GeneProduct	:STRG.5710.9	""												
IDH3A	GeneProduct	:g5772.t1	""												
SDHA	GeneProduct	:STRG.10891.3	""												
SDHA	GeneProduct	:STRG.10891.4	""												
SDHA	GeneProduct	:STRG.10891.6	""												
SDHA	GeneProduct	:STRG.10891.8	""												
SDHA	GeneProduct	:g10863.t1	""												
SDHA	GeneProduct	:g10864.t1	""												
